file	vowel	point	time	F1	F2	variety	speaker	gender	repetition	type	count	element	target
M2-01-43-pau1	au	target	0.352869827235305	520.52895603534	919.007895603875	Cangnan	M2	Male	1	diphthong	2	offset	(a)u
M2-01-44-tau5	au	target	0.0432348829439674	783.405750652958	1468.57766734813	Cangnan	M2	Male	1	diphthong	1	onset	a(u)
M2-01-44-tau5	au	target	0.309170200674786	529.262383545037	1004.10782541774	Cangnan	M2	Male	1	diphthong	2	offset	(a)u
M2-02-01-pi1	i	5	0.175076603688112	274.488794725104	2500.26924510765	Cangnan	M2	Male	2	monophthong	1	monophthong	i
M2-02-02-ti1	i	5	0.174021320189541	248.312780257298	2627.82105159717	Cangnan	M2	Male	2	monophthong	1	monophthong	i
M2-02-03-hu2	u	5	0.107413411039781	279.821072667756	614.56114524826	Cangnan	M2	Male	2	monophthong	1	monophthong	u
M2-02-04-tu2	u	5	0.18089543621126	318.887013736361	945.067588090071	Cangnan	M2	Male	2	monophthong	1	monophthong	u
M2-02-05-pe2	e	5	0.172440471647548	370.751925390507	2105.07748341091	Cangnan	M2	Male	2	monophthong	1	monophthong	e
M2-02-06-te4	e	5	0.155345641176554	379.72019651277	1910.19652541696	Cangnan	M2	Male	2	monophthong	1	monophthong	e
M2-02-07-pie3	ie	target	0.0303330726510893	321.354881308407	2111.16936549911	Cangnan	M2	Male	2	diphthong	1	onset	i(e)
M2-02-07-pie3	ie	target	0.246514534106734	593.492041127665	1697.28027289374	Cangnan	M2	Male	2	diphthong	2	offset	(i)e
M2-02-08-tie3	ie	target	0.0378754815482477	312.081270438733	2254.85351117179	Cangnan	M2	Male	2	diphthong	1	onset	i(e)
M2-02-08-tie3	ie	target	0.288177891621109	584.431433334544	1716.10104414539	Cangnan	M2	Male	2	diphthong	2	offset	(i)e
M2-02-09-pue1	ue	target	0.0912581714652397	443.778713239354	750.835940632101	Cangnan	M2	Male	2	diphthong	1	onset	u(e)
M2-02-09-pue1	ue	target	0.369026612167272	423.938936570163	1870.3673607621	Cangnan	M2	Male	2	diphthong	2	offset	(u)e
M2-02-10-tue2	ue	target	0.103754834787041	371.769033647554	936.354183944203	Cangnan	M2	Male	2	diphthong	1	onset	u(e)
M2-02-10-tue2	ue	target	0.357526534715237	404.643652577976	1914.49691354342	Cangnan	M2	Male	2	diphthong	2	offset	(u)e
M2-02-11-pa5	a	5	0.0486307266562341	900.59600549907	1423.58138067112	Cangnan	M2	Male	2	monophthong	1	monophthong	a
M2-02-12-pha3	a	5	0.0915026576217171	870.551242631926	1492.78490884283	Cangnan	M2	Male	2	monophthong	1	monophthong	a
M2-02-13-tshia2	ia	target	0.0264554813485874	351.154565689739	2271.16976992572	Cangnan	M2	Male	2	diphthong	1	onset	i(a)
M2-02-13-tshia2	ia	target	0.266791966401767	831.063940148504	1502.45524536189	Cangnan	M2	Male	2	diphthong	2	offset	(i)a
M2-02-14-hia1	ia	target	0.022226152357313	NA	NA	Cangnan	M2	Male	2	diphthong	1	onset	i(a)
M2-02-14-hia1	ia	target	0.306604576254631	821.044161985475	1508.83855412952	Cangnan	M2	Male	2	diphthong	2	offset	(i)a
M2-02-15-tua5	ua	target	0.0694745052438496	418.386654538152	859.844595625461	Cangnan	M2	Male	2	diphthong	1	onset	u(a)
M2-02-15-tua5	ua	target	0.350201413375944	882.513177797116	1379.60398955399	Cangnan	M2	Male	2	diphthong	2	offset	(u)a
M2-02-16-sua1	ua	target	0.0624593703421314	478.575149278225	995.00324144944	Cangnan	M2	Male	2	diphthong	1	onset	u(a)
M2-02-16-sua1	ua	target	0.318064664271883	731.850505631783	1351.87490493395	Cangnan	M2	Male	2	diphthong	2	offset	(u)a
M2-02-17-pO3	ɔ	5	0.181032880525936	647.102949132639	947.148854829758	Cangnan	M2	Male	2	monophthong	1	monophthong	ɔ
M2-02-18-tO3	ɔ	5	0.183817063802997	620.588223579589	927.634668737983	Cangnan	M2	Male	2	monophthong	1	monophthong	ɔ
M2-02-19-siO2	iɔ	target	0.0235701490389104	NA	NA	Cangnan	M2	Male	2	diphthong	1	onset	i(ɔ)
M2-02-19-siO2	iɔ	target	0.22656259943019	556.186777803877	843.12655267913	Cangnan	M2	Male	2	diphthong	2	offset	(i)ɔ
M2-02-20-iO2	iɔ	target	0.0251753774123654	300.309697956362	2469.05172564617	Cangnan	M2	Male	2	diphthong	1	onset	i(ɔ)
M2-02-20-iO2	iɔ	target	0.289115677524237	557.625005615766	889.017030995985	Cangnan	M2	Male	2	diphthong	2	offset	(i)ɔ
M2-02-21-po2	o	5	0.187381880872492	361.412888911863	675.299082177505	Cangnan	M2	Male	2	monophthong	1	monophthong	o
M2-02-22-to1	o	5	0.133341210471002	460.355681652313	942.670563729689	Cangnan	M2	Male	2	monophthong	1	monophthong	o
M2-02-23-tM1	ɯ	5	0.166233961243968	275.597883930635	1552.54341048935	Cangnan	M2	Male	2	monophthong	1	monophthong	ɯ
M2-02-24-tsM2	ɯ	5	0.164754712405995	322.410493211857	1400.0549886224	Cangnan	M2	Male	2	monophthong	1	monophthong	ɯ
M2-02-25-tsE5	ə	5	0.189721286503486	370.240476486452	1466.5436176953	Cangnan	M2	Male	2	monophthong	1	monophthong	ə
M2-02-26-sE5	ə	5	0.174872710127916	350.543081433626	1550.0452436813	Cangnan	M2	Male	2	monophthong	1	monophthong	ə
M2-02-27-kA3	ɐ	5	0.145088316588019	727.30780844031	1417.8213928902	Cangnan	M2	Male	2	monophthong	1	monophthong	ɐ
M2-02-28-tA2	ɐ	5	0.153479039052816	620.859244001542	1217.05153331415	Cangnan	M2	Male	2	monophthong	1	monophthong	ɐ
M2-02-29-puA2	uɐ	target	0.0961213627612794	368.208100832121	743.325930634564	Cangnan	M2	Male	2	diphthong	1	onset	u(ɐ)
M2-02-29-puA2	uɐ	target	0.340992561686218	609.09466353051	1242.80153035328	Cangnan	M2	Male	2	diphthong	2	offset	(u)ɐ
M2-02-30-tuA2	uɐ	target	0.107863301350946	389.021782177156	852.607519162967	Cangnan	M2	Male	2	diphthong	1	onset	u(ɐ)
M2-02-30-tuA2	uɐ	target	0.353717340434101	586.642080906176	1317.63970424271	Cangnan	M2	Male	2	diphthong	2	offset	(u)ɐ
M2-02-31-tiu1	iu	target	0.0580388300274756	280.097805093045	2424.38185616752	Cangnan	M2	Male	2	diphthong	1	onset	i(u)
M2-02-31-tiu1	iu	target	0.319325312293547	274.091035325915	828.259438373966	Cangnan	M2	Male	2	diphthong	2	offset	(i)u
M2-02-32-kiu3	iu	target	0.0724164535198761	359.732405477467	1596.27713249398	Cangnan	M2	Male	2	diphthong	1	onset	i(u)
M2-02-32-kiu3	iu	target	0.29631847332484	254.274552370614	985.48295457678	Cangnan	M2	Male	2	diphthong	2	offset	(i)u
M2-02-33-pui2	ui	target	0.10636694304867	348.264402765505	830.956676398163	Cangnan	M2	Male	2	diphthong	1	onset	u(i)
M2-02-33-pui2	ui	target	0.370827167609007	258.420269220964	2299.63668966699	Cangnan	M2	Male	2	diphthong	2	offset	(u)i
M2-02-34-tui5	ui	target	0.0995270425117142	314.264534094104	861.017436113457	Cangnan	M2	Male	2	diphthong	1	onset	u(i)
M2-02-34-tui5	ui	target	0.346621328139919	277.932874207669	2371.08687155241	Cangnan	M2	Male	2	diphthong	2	offset	(u)i
M2-02-35-tEu5	əu	target	0.00940684220657229	NA	NA	Cangnan	M2	Male	2	diphthong	1	onset	ə(u)
M2-02-35-tEu5	əu	target	0.312923998142273	357.897975821493	926.521435722334	Cangnan	M2	Male	2	diphthong	2	offset	(ə)u
M2-02-36-kEu1	əu	target	0.053959087013827	514.075036575393	1527.51925268357	Cangnan	M2	Male	2	diphthong	1	onset	ə(u)
M2-02-36-kEu1	əu	target	0.358290974247944	444.656739619802	906.400910535075	Cangnan	M2	Male	2	diphthong	2	offset	(ə)u
M2-02-39-pai2	ai	target	0.118507095884308	762.185083519956	1260.79626572681	Cangnan	M2	Male	2	diphthong	1	onset	a(i)
M2-02-39-pai2	ai	target	0.366003050431465	412.803280912542	2071.63412357253	Cangnan	M2	Male	2	diphthong	2	offset	(a)i
M2-02-40-tai3	ai	target	0.107625503619599	835.558481380096	1374.96497217723	Cangnan	M2	Male	2	diphthong	1	onset	a(i)
M2-02-40-tai3	ai	target	0.362324124275297	495.738444495095	2124.09856711826	Cangnan	M2	Male	2	diphthong	2	offset	(a)i
M2-02-43-pau1	au	target	0.101546346502205	867.484656673663	1407.86942641267	Cangnan	M2	Male	2	diphthong	1	onset	a(u)
M2-02-43-pau1	au	target	0.351470887931713	458.423443438629	895.273012584805	Cangnan	M2	Male	2	diphthong	2	offset	(a)u
M2-02-44-tau5	au	target	0.098047078440413	868.002131248917	1450.55817361552	Cangnan	M2	Male	2	diphthong	1	onset	a(u)
M2-02-44-tau5	au	target	0.32380802426691	635.674150972233	1017.39133309653	Cangnan	M2	Male	2	diphthong	2	offset	(a)u
M2-03-01-pi1	i	5	0.166445060232318	275.030701731098	2391.65623336409	Cangnan	M2	Male	3	monophthong	1	monophthong	i
M2-03-02-ti1	i	5	0.153452172860043	254.460205293529	2431.90399684116	Cangnan	M2	Male	3	monophthong	1	monophthong	i
M2-03-03-hu2	u	5	0.18707989556891	313.214985537791	794.691189261295	Cangnan	M2	Male	3	monophthong	1	monophthong	u
M2-03-04-tu2	u	5	0.174632360844827	309.508795111801	867.956914683949	Cangnan	M2	Male	3	monophthong	1	monophthong	u
M2-03-05-pe2	e	5	0.163990587710254	359.602387657769	2047.86353363393	Cangnan	M2	Male	3	monophthong	1	monophthong	e
M2-03-06-te4	e	5	0.14634370035083	386.124259327805	1912.95417159631	Cangnan	M2	Male	3	monophthong	1	monophthong	e
M2-03-07-pie3	ie	target	0.038328874536334	332.799984363068	1746.9198994653	Cangnan	M2	Male	3	diphthong	1	onset	i(e)
M2-03-07-pie3	ie	target	0.245232949474681	629.011689114701	1715.64171425855	Cangnan	M2	Male	3	diphthong	2	offset	(i)e
M2-03-08-tie3	ie	target	0.0474558120793552	337.509483505953	2231.10261396131	Cangnan	M2	Male	3	diphthong	1	onset	i(e)
M2-03-08-tie3	ie	target	0.321500907731395	574.829126400339	1625.62816917644	Cangnan	M2	Male	3	diphthong	2	offset	(i)e
M2-03-09-pue1	ue	target	0.0769027637293594	469.567062856079	826.333070057464	Cangnan	M2	Male	3	diphthong	1	onset	u(e)
M2-03-09-pue1	ue	target	0.320937203945899	483.697093143945	1920.33349213741	Cangnan	M2	Male	3	diphthong	2	offset	(u)e
M2-03-10-tue2	ue	target	0.0912159250659148	381.124951726297	944.841937819575	Cangnan	M2	Male	3	diphthong	1	onset	u(e)
M2-03-10-tue2	ue	target	0.332357883178695	423.420946606611	1938.24072759419	Cangnan	M2	Male	3	diphthong	2	offset	(u)e
M2-03-11-pa5	a	5	0.0561712344664057	884.03393381919	1297.8923137788	Cangnan	M2	Male	3	monophthong	1	monophthong	a
M2-03-12-pha3	a	5	0.0778757125997486	892.283541777019	1487.98294734522	Cangnan	M2	Male	3	monophthong	1	monophthong	a
M2-03-13-tshia2	ia	target	0.0160313705373766	NA	NA	Cangnan	M2	Male	3	diphthong	1	onset	i(a)
M2-03-13-tshia2	ia	target	0.270314594868637	811.572012175963	1463.9832074913	Cangnan	M2	Male	3	diphthong	2	offset	(i)a
M2-03-14-hia1	ia	target	0.0279996974133199	349.843646136822	2257.92045874185	Cangnan	M2	Male	3	diphthong	1	onset	i(a)
M2-03-14-hia1	ia	target	0.25403431217739	877.421802902727	1487.89857106004	Cangnan	M2	Male	3	diphthong	2	offset	(i)a
M2-03-15-tua5	ua	target	0.0582104419916641	400.260411401851	820.942623613103	Cangnan	M2	Male	3	diphthong	1	onset	u(a)
M2-03-15-tua5	ua	target	0.282278798127939	903.598546877306	1319.10116791745	Cangnan	M2	Male	3	diphthong	2	offset	(u)a
M2-03-16-sua1	ua	target	0.0521589611588922	454.597288749804	1000.39353683476	Cangnan	M2	Male	3	diphthong	1	onset	u(a)
M2-03-16-sua1	ua	target	0.254920707479836	825.680749530431	1381.86097190747	Cangnan	M2	Male	3	diphthong	2	offset	(u)a
M2-03-17-pO3	ɔ	5	0.124431828619779	623.257370293313	981.549294502374	Cangnan	M2	Male	3	monophthong	1	monophthong	ɔ
M2-03-18-tO3	ɔ	5	0.131232186553508	610.309829802517	973.836082454162	Cangnan	M2	Male	3	monophthong	1	monophthong	ɔ
M2-03-19-siO2	iɔ	target	0.0345576926925742	202.398579553008	2098.84922727096	Cangnan	M2	Male	3	diphthong	1	onset	i(ɔ)
M2-03-19-siO2	iɔ	target	0.345822216586136	590.858881914297	966.462857101424	Cangnan	M2	Male	3	diphthong	2	offset	(i)ɔ
M2-03-20-iO2	iɔ	target	0.0310317113373875	319.129813340857	2423.54913438006	Cangnan	M2	Male	3	diphthong	1	onset	i(ɔ)
M2-03-20-iO2	iɔ	target	0.326456287049977	564.532270925203	919.089458742916	Cangnan	M2	Male	3	diphthong	2	offset	(i)ɔ
M2-03-21-po2	o	5	0.179383548749821	367.758960650839	711.624918979512	Cangnan	M2	Male	3	monophthong	1	monophthong	o
M2-03-22-to1	o	5	0.157194581372712	500.617157807928	950.321410213279	Cangnan	M2	Male	3	monophthong	1	monophthong	o
M2-03-23-tM1	ɯ	5	0.149798391086879	382.414621476246	1716.78758471479	Cangnan	M2	Male	3	monophthong	1	monophthong	ɯ
M2-03-24-tsM2	ɯ	5	0.170863070845456	297.062923311097	1452.0769094406	Cangnan	M2	Male	3	monophthong	1	monophthong	ɯ
M2-03-25-tsE5	ə	5	0.175859733226857	400.167233396816	1668.8009977451	Cangnan	M2	Male	3	monophthong	1	monophthong	ə
M2-03-26-sE5	ə	5	0.177931113530853	359.772888212391	1574.35756489634	Cangnan	M2	Male	3	monophthong	1	monophthong	ə
M2-03-27-kA3	ɐ	5	0.123598270680255	685.451270582488	1461.75758094606	Cangnan	M2	Male	3	monophthong	1	monophthong	ɐ
M2-03-28-tA2	ɐ	5	0.151022600746615	631.062177836283	1322.11314554279	Cangnan	M2	Male	3	monophthong	1	monophthong	ɐ
M2-03-29-puA2	uɐ	target	0.0968000165887612	384.490341032131	801.469105471471	Cangnan	M2	Male	3	diphthong	1	onset	u(ɐ)
M2-03-29-puA2	uɐ	target	0.324030116598531	611.141288719796	1253.14651804005	Cangnan	M2	Male	3	diphthong	2	offset	(u)ɐ
M2-03-30-tuA2	uɐ	target	0.0882295166115342	370.463986728747	949.058723202495	Cangnan	M2	Male	3	diphthong	1	onset	u(ɐ)
M2-03-30-tuA2	uɐ	target	0.318055012016047	584.161128323391	1142.3075492713	Cangnan	M2	Male	3	diphthong	2	offset	(u)ɐ
M2-03-31-tiu1	iu	target	0.0502421028177541	290.938223743229	2319.60223471826	Cangnan	M2	Male	3	diphthong	1	onset	i(u)
M2-03-31-tiu1	iu	target	0.344325574483915	304.561214419135	897.494388524883	Cangnan	M2	Male	3	diphthong	2	offset	(i)u
M2-03-32-kiu3	iu	target	0.025190948087318	370.472939186123	1843.34920822495	Cangnan	M2	Male	3	diphthong	1	onset	i(u)
M2-03-32-kiu3	iu	target	0.264610308187766	287.724813161315	967.775577922659	Cangnan	M2	Male	3	diphthong	2	offset	(i)u
M2-03-33-pui2	ui	target	0.125187973552601	337.094715112392	797.896434993421	Cangnan	M2	Male	3	diphthong	1	onset	u(i)
M2-03-33-pui2	ui	target	0.380764583238842	284.768471519782	2402.28591552989	Cangnan	M2	Male	3	diphthong	2	offset	(u)i
M2-03-34-tui5	ui	target	0.103190154057904	328.413969189038	863.873640816773	Cangnan	M2	Male	3	diphthong	1	onset	u(i)
M2-03-34-tui5	ui	target	0.350533923207295	246.361644189653	2260.02277963717	Cangnan	M2	Male	3	diphthong	2	offset	(u)i
M2-03-35-tEu5	əu	target	0.017736734226605	NA	NA	Cangnan	M2	Male	3	diphthong	1	onset	ə(u)
M2-03-35-tEu5	əu	target	0.30045410555646	338.50892215844	893.319676844269	Cangnan	M2	Male	3	diphthong	2	offset	(ə)u
M2-03-36-kEu1	əu	target	0.0159479615387654	NA	NA	Cangnan	M2	Male	3	diphthong	1	onset	ə(u)
M2-03-36-kEu1	əu	target	0.293573198944426	463.378556061152	1008.71077506523	Cangnan	M2	Male	3	diphthong	2	offset	(ə)u
M2-03-39-pai2	ai	target	0.112936437363517	794.079660108728	1192.65130444982	Cangnan	M2	Male	3	diphthong	1	onset	a(i)
M2-03-39-pai2	ai	target	0.346056060274893	458.823783652832	1963.62945720512	Cangnan	M2	Male	3	diphthong	2	offset	(a)i
M2-03-40-tai3	ai	target	0.101360864098348	776.504804534856	1221.20169213808	Cangnan	M2	Male	3	diphthong	1	onset	a(i)
M2-03-40-tai3	ai	target	0.321586699010822	468.66371176151	2046.47595360724	Cangnan	M2	Male	3	diphthong	2	offset	(a)i
M2-03-43-pau1	au	target	0.0729463775154347	768.648767770756	1281.79338070332	Cangnan	M2	Male	3	diphthong	1	onset	a(u)
M2-03-43-pau1	au	target	0.319645676483997	440.75602661915	962.39133865466	Cangnan	M2	Male	3	diphthong	2	offset	(a)u
M2-03-44-tau5	au	target	0.0696762454991406	862.543072103267	1438.72739163115	Cangnan	M2	Male	3	diphthong	1	onset	a(u)
M2-03-44-tau5	au	target	0.292432061772686	735.564649031687	1141.76767583485	Cangnan	M2	Male	3	diphthong	2	offset	(a)u
M2-04-01-pi1	i	5	0.170693672064625	267.54860067312	2427.69888511003	Cangnan	M2	Male	4	monophthong	1	monophthong	i
M2-04-02-ti1	i	5	0.168944198467797	260.450862496628	2458.84389003649	Cangnan	M2	Male	4	monophthong	1	monophthong	i
M2-04-03-hu2	u	5	0.164115285891987	325.254940298694	872.343058849089	Cangnan	M2	Male	4	monophthong	1	monophthong	u
M2-04-04-tu2	u	5	0.152365312261714	320.008479397543	918.049521930795	Cangnan	M2	Male	4	monophthong	1	monophthong	u
M2-04-05-pe2	e	5	0.142715808483002	404.57197675668	2002.21306313752	Cangnan	M2	Male	4	monophthong	1	monophthong	e
M2-04-06-te4	e	5	0.134617256880471	408.86248933765	2012.33303593564	Cangnan	M2	Male	4	monophthong	1	monophthong	e
M2-04-07-pie3	ie	target	0.0386619626325863	345.124532385753	1967.70581855937	Cangnan	M2	Male	4	diphthong	1	onset	i(e)
M2-04-07-pie3	ie	target	0.280324688162647	617.792271813095	1628.84972463114	Cangnan	M2	Male	4	diphthong	2	offset	(i)e
M2-04-08-tie3	ie	target	0.0385540665226354	327.513127734652	2235.40029642164	Cangnan	M2	Male	4	diphthong	1	onset	i(e)
M2-04-08-tie3	ie	target	0.312718066004239	585.712916583999	1684.58986722457	Cangnan	M2	Male	4	diphthong	2	offset	(i)e
M2-04-09-pue1	ue	target	0.0793681389442622	484.159006423247	736.753096416769	Cangnan	M2	Male	4	diphthong	1	onset	u(e)
M2-04-09-pue1	ue	target	0.333914197784993	505.178139809738	1776.20091949934	Cangnan	M2	Male	4	diphthong	2	offset	(u)e
M2-04-10-tue2	ue	target	0.100594294552994	390.814477664385	971.974241640895	Cangnan	M2	Male	4	diphthong	1	onset	u(e)
M2-04-10-tue2	ue	target	0.35501937065698	422.663189048664	1995.49539857491	Cangnan	M2	Male	4	diphthong	2	offset	(u)e
M2-04-11-pa5	a	5	0.0603770226426702	899.752087667972	1371.2333254138	Cangnan	M2	Male	4	monophthong	1	monophthong	a
M2-04-12-pha3	a	5	0.0629362608307852	876.071120188961	1500.51685224033	Cangnan	M2	Male	4	monophthong	1	monophthong	a
M2-04-13-tshia2	ia	target	0.0311034346844046	329.022717217202	2219.15867937257	Cangnan	M2	Male	4	diphthong	1	onset	i(a)
M2-04-13-tshia2	ia	target	0.243353092042197	813.679273685	1462.21007200706	Cangnan	M2	Male	4	diphthong	2	offset	(i)a
M2-04-14-hia1	ia	target	0.0355403044244081	433.357920954755	2286.94004778892	Cangnan	M2	Male	4	diphthong	1	onset	i(a)
M2-04-14-hia1	ia	target	0.257366373920228	834.367323736048	1480.88948280733	Cangnan	M2	Male	4	diphthong	2	offset	(i)a
M2-04-15-tua5	ua	target	0.0659635003240899	398.053565427298	857.913871417084	Cangnan	M2	Male	4	diphthong	1	onset	u(a)
M2-04-15-tua5	ua	target	0.345754238024809	904.783066580509	1418.14361741706	Cangnan	M2	Male	4	diphthong	2	offset	(u)a
M2-04-16-sua1	ua	target	0.0819348770183677	471.87506548333	949.613582451292	Cangnan	M2	Male	4	diphthong	1	onset	u(a)
M2-04-16-sua1	ua	target	0.313503885875538	857.510264916827	1369.70401626031	Cangnan	M2	Male	4	diphthong	2	offset	(u)a
M2-04-17-pO3	ɔ	5	0.17041383650955	643.979442572148	913.141578730291	Cangnan	M2	Male	4	monophthong	1	monophthong	ɔ
M2-04-18-tO3	ɔ	5	0.179339962323183	635.305391352552	947.202705701692	Cangnan	M2	Male	4	monophthong	1	monophthong	ɔ
M2-04-19-siO2	iɔ	target	0.0311759122254777	289.748754384274	1855.58447473715	Cangnan	M2	Male	4	diphthong	1	onset	i(ɔ)
M2-04-19-siO2	iɔ	target	0.259146250777476	555.519977401223	888.421052898261	Cangnan	M2	Male	4	diphthong	2	offset	(i)ɔ
M2-04-20-iO2	iɔ	target	0.0390269455957521	329.553890639966	2303.80799210344	Cangnan	M2	Male	4	diphthong	1	onset	i(ɔ)
M2-04-20-iO2	iɔ	target	0.293437679577982	572.551763795058	1046.03482325857	Cangnan	M2	Male	4	diphthong	2	offset	(i)ɔ
M2-04-21-po2	o	5	0.172959497746355	385.53652594372	656.927036625845	Cangnan	M2	Male	4	monophthong	1	monophthong	o
M2-04-22-to1	o	5	0.157226402138172	452.668905082645	905.729271703884	Cangnan	M2	Male	4	monophthong	1	monophthong	o
M2-04-23-tM1	ɯ	5	0.14189285216346	274.67485300207	1786.57014538968	Cangnan	M2	Male	4	monophthong	1	monophthong	ɯ
M2-04-24-tsM2	ɯ	5	0.164425114969688	344.213646875263	1501.59907165891	Cangnan	M2	Male	4	monophthong	1	monophthong	ɯ
M2-04-25-tsE5	ə	5	0.165648921999846	383.206049959241	1543.7572855692	Cangnan	M2	Male	4	monophthong	1	monophthong	ə
M2-04-26-sE5	ə	5	0.174152910151802	361.249360249193	1572.56929048638	Cangnan	M2	Male	4	monophthong	1	monophthong	ə
M2-04-27-kA3	ɐ	5	0.18827910167115	703.691620149237	1345.60390515295	Cangnan	M2	Male	4	monophthong	1	monophthong	ɐ
M2-04-28-tA2	ɐ	5	0.168260185711101	700.308914490191	1370.46906170913	Cangnan	M2	Male	4	monophthong	1	monophthong	ɐ
M2-04-29-puA2	uɐ	target	0.106104080754263	405.958762645866	765.820155496499	Cangnan	M2	Male	4	diphthong	1	onset	u(ɐ)
M2-04-29-puA2	uɐ	target	0.347783174459249	655.232445313234	1313.58232783596	Cangnan	M2	Male	4	diphthong	2	offset	(u)ɐ
M2-04-30-tuA2	uɐ	target	0.132031810859258	374.977120829433	814.761926467632	Cangnan	M2	Male	4	diphthong	1	onset	u(ɐ)
M2-04-30-tuA2	uɐ	target	0.378037556967904	659.911597293216	1256.63081642581	Cangnan	M2	Male	4	diphthong	2	offset	(u)ɐ
M2-04-31-tiu1	iu	target	0.104124254673237	300.985351032185	2593.07962195697	Cangnan	M2	Male	4	diphthong	1	onset	i(u)
M2-04-31-tiu1	iu	target	0.362728274736779	285.804310453263	860.953632923718	Cangnan	M2	Male	4	diphthong	2	offset	(i)u
M2-04-32-kiu3	iu	target	0.0647552428084295	356.107264553683	2435.26120947049	Cangnan	M2	Male	4	diphthong	1	onset	i(u)
M2-04-32-kiu3	iu	target	0.264924303635217	273.189672417568	1004.58373715181	Cangnan	M2	Male	4	diphthong	2	offset	(i)u
M2-04-33-pui2	ui	target	0.10657774094908	370.302249613329	823.65854364202	Cangnan	M2	Male	4	diphthong	1	onset	u(i)
M2-04-33-pui2	ui	target	0.342312401412651	245.798856819392	2274.42607740205	Cangnan	M2	Male	4	diphthong	2	offset	(u)i
M2-04-34-tui5	ui	target	0.0926801825489158	323.856071370949	848.233418888257	Cangnan	M2	Male	4	diphthong	1	onset	u(i)
M2-04-34-tui5	ui	target	0.346128606426249	257.726315530222	2435.88025028206	Cangnan	M2	Male	4	diphthong	2	offset	(u)i
M2-04-35-tEu5	əu	target	0.0143202803618948	NA	NA	Cangnan	M2	Male	4	diphthong	1	onset	ə(u)
M2-04-35-tEu5	əu	target	0.292797947254524	346.438100991123	943.608494789596	Cangnan	M2	Male	4	diphthong	2	offset	(ə)u
M2-04-36-kEu1	əu	target	0.0162839692125882	NA	NA	Cangnan	M2	Male	4	diphthong	1	onset	ə(u)
M2-04-36-kEu1	əu	target	0.271871485984083	437.13607893727	983.546430020643	Cangnan	M2	Male	4	diphthong	2	offset	(ə)u
M2-04-39-pai2	ai	target	0.111058211472018	751.558033983718	1221.13160755197	Cangnan	M2	Male	4	diphthong	1	onset	a(i)
M2-04-39-pai2	ai	target	0.365486988768715	427.441976287772	2107.61646136463	Cangnan	M2	Male	4	diphthong	2	offset	(a)i
M2-04-40-tai3	ai	target	0.114986220864251	751.774059994092	1215.79823448379	Cangnan	M2	Male	4	diphthong	1	onset	a(i)
M2-04-40-tai3	ai	target	0.362530779718221	434.431535661279	2166.04494260964	Cangnan	M2	Male	4	diphthong	2	offset	(a)i
M2-04-43-pau1	au	target	0.0629009353677741	781.949197481533	1336.64716550539	Cangnan	M2	Male	4	diphthong	1	onset	a(u)
M2-04-43-pau1	au	target	0.343371882891438	515.582123482603	980.281476030713	Cangnan	M2	Male	4	diphthong	2	offset	(a)u
M2-04-44-tau5	au	target	0.0449360483322733	812.829274500885	1471.91315517354	Cangnan	M2	Male	4	diphthong	1	onset	a(u)
M2-04-44-tau5	au	target	0.309706518730173	698.706784720339	1090.74101375962	Cangnan	M2	Male	4	diphthong	2	offset	(a)u
M2-05-01-pi1	i	5	0.233179895277438	291.387117019355	2256.10608957386	Cangnan	M2	Male	5	monophthong	1	monophthong	i
M2-05-02-ti1	i	5	0.174494942115645	274.243319320682	2047.62764534282	Cangnan	M2	Male	5	monophthong	1	monophthong	i
M2-05-03-hu2	u	5	0.138782313026296	260.287971037479	657.809596727559	Cangnan	M2	Male	5	monophthong	1	monophthong	u
M2-05-04-tu2	u	5	0.185534315532278	340.817775129468	853.344159561322	Cangnan	M2	Male	5	monophthong	1	monophthong	u
M2-05-05-pe2	e	5	0.157236295989618	384.589371536254	2064.83416342925	Cangnan	M2	Male	5	monophthong	1	monophthong	e
M2-05-06-te4	e	5	0.168655404966143	368.427035127461	2065.10483226781	Cangnan	M2	Male	5	monophthong	1	monophthong	e
M2-05-07-pie3	ie	target	0.0274757914225072	336.791918561505	2293.06910025633	Cangnan	M2	Male	5	diphthong	1	onset	i(e)
M2-05-07-pie3	ie	target	0.281318103167896	673.521336076389	1748.96840473665	Cangnan	M2	Male	5	diphthong	2	offset	(i)e
M2-05-08-tie3	ie	target	0.0411013763835975	340.930901448461	2104.79305013118	Cangnan	M2	Male	5	diphthong	1	onset	i(e)
M2-05-08-tie3	ie	target	0.347717644205235	576.882915095485	1593.28866659039	Cangnan	M2	Male	5	diphthong	2	offset	(i)e
M2-05-09-pue1	ue	target	0.124787093883009	478.954745800874	835.936733183088	Cangnan	M2	Male	5	diphthong	1	onset	u(e)
M2-05-09-pue1	ue	target	0.361748195160609	505.593508805877	1792.12484915481	Cangnan	M2	Male	5	diphthong	2	offset	(u)e
M2-05-10-tue2	ue	target	0.0981745235654281	392.89966762986	904.42641994767	Cangnan	M2	Male	5	diphthong	1	onset	u(e)
M2-05-10-tue2	ue	target	0.361246048491734	427.540868740156	1865.90736235301	Cangnan	M2	Male	5	diphthong	2	offset	(u)e
M2-05-11-pa5	a	5	0.0593917147225308	901.394868741289	1340.36444725035	Cangnan	M2	Male	5	monophthong	1	monophthong	a
